"V1","V2","labels"
-0.414565345738083,0.198995844461024,-1
0.434696819167584,0.533873531967402,-1
0.135302657261491,-0.267202469985932,-1
0.836767660919577,-0.145982316229492,1
-0.477639530785382,0.148737267591059,-1
0.703646869398654,0.137903681024909,-1
-0.0626457068137825,0.9706711769104,1
0.519384503830224,0.524869026616216,-1
-0.0514290076680481,-0.26614640513435,-1
-0.301284089684486,0.853274839930236,1
0.114467141218483,0.0130448336713016,-1
0.0650281556881964,0.65579990670085,-1
0.1202183063142,-0.576509550213814,-1
0.114664144348353,-0.316998010501266,-1
0.636610719375312,-0.66324219154194,1
0.629719107411802,-0.871704913675785,1
-0.293699917383492,-0.711805703584105,-1
-0.631712392903864,0.0965246958658099,-1
0.75809691241011,-0.118869891390204,-1
0.223015042487532,-0.662314752582461,-1
-0.229394591413438,-0.807306083850563,1
0.467796556185931,-0.396821709815413,-1
0.620595257729292,0.726064144168049,1
0.346703447867185,0.140961843077093,-1
-0.573948377743363,-0.496589907445014,-1
-0.832496535032988,0.344736023340374,1
0.567393565550447,-0.055876696947962,-1
0.446057991590351,0.198520438279957,-1
0.663386050146073,-0.526738982181996,1
0.489047915209085,-0.126210241578519,-1
-0.0502012609504163,0.319448650814593,-1
-0.43021767353639,-0.346168402582407,-1
0.9813875220716,-0.939751435536891,1
-0.37139773927629,-0.19403836550191,-1
-0.384178557898849,0.812173270154744,1
0.676746582146734,-0.362941438797861,-1
0.508584236260504,0.146206369623542,-1
-0.808719215448946,0.394344261381775,1
-0.518277546856552,0.641287123784423,1
0.631452719680965,-0.355502161197364,-1
0.781637623906136,0.0410439921543002,-1
-0.270433779340237,-0.543050038162619,-1
-0.541608321480453,-0.13024935638532,-1
0.496642197016627,0.423632936086506,-1
0.43231639219448,-0.794393015559763,1
0.0565449977293611,-0.00943714799359441,-1
0.878132381010801,-0.180204435717314,1
-0.0444238358177245,-0.430239474866539,-1
0.436506886500865,0.395508169662207,-1
-0.248952188994735,-0.894516680389643,1
0.448583806399256,0.389516983181238,-1
-0.430674583651125,0.204097204376012,-1
0.546955674421042,0.935697708278894,1
0.105093205347657,0.726336464285851,-1
-0.131935850717127,0.705258163157851,-1
0.980082739144564,-0.972863113041967,1
-0.937214299105108,-0.955004408489913,1
-0.401708752382547,-0.748192443978041,1
0.136154188308865,-0.895202071871608,1
0.807618618011475,0.153054392430931,1
-0.0546621573157609,-0.350945919752121,-1
-0.150488222017884,-0.92306972341612,1
-0.656981352251023,0.0283503024838865,-1
0.323967144824564,-0.388470714911819,-1
0.658594430424273,0.578536110464483,1
0.053280571475625,-0.438866294454783,-1
0.227569337468594,0.734268232248724,-1
0.59643867239356,-0.00704802619293332,-1
-0.28096019802615,0.44418951170519,-1
0.359399937093258,0.322766088880599,-1
0.70900599937886,0.491833881940693,1
-0.30583889503032,0.900611856486648,1
-0.0836133281700313,-0.972593112848699,1
-0.738176263868809,0.422307215631008,1
0.28422654280439,-0.322975053451955,-1
-0.232572460081428,-0.219968460965902,-1
0.173845625016838,-0.934407241642475,1
-0.990660055074841,-0.803005965426564,1
-0.0819739499129355,0.817745430395007,1
-0.367414225824177,-0.583064153790474,-1
0.838746464811265,0.55134569760412,1
-0.619907070882618,0.60340689914301,1
-0.725937665905803,-0.648083085659891,1
0.565861979033798,0.980580315925181,1
0.874327496159822,0.29927519755438,1
0.417276849038899,0.45517657045275,-1
0.188379113096744,0.220102028455585,-1
0.492954239249229,-0.692521388176829,1
-0.926537115126848,0.457996260374784,1
0.117527921684086,0.0734502491541207,-1
-0.971800981555134,0.204828846268356,1
0.0862597855739295,0.624467288609594,-1
-0.508722294587642,-0.0455245207995176,-1
0.941224159207195,0.897176370024681,1
-0.191489429678768,-0.71115436963737,-1
-0.441526168491691,0.320890657138079,-1
-0.867357408162206,0.389685696922243,1
-0.918883558362722,-0.198773121461272,1
0.446911778301001,-0.0262612942606211,-1
0.250186505261809,0.758180404081941,1
-0.280521968379617,0.861068663652986,1
-0.744362912140787,0.582565600518137,1
-0.228825772181153,-0.229065208695829,-1
-0.950104674790055,0.731329908594489,1
0.602384212426841,-0.417486670892686,-1
-0.910543417558074,-0.882566667161882,1
-0.775400218553841,0.0839905277825892,-1
0.489050533622503,0.343471618834883,-1
0.0872321496717632,0.731868825852871,-1
-0.776449178345501,-0.131636520847678,-1
-0.981201150920242,0.655378059484065,1
-0.639351228717715,-0.918094987981021,1
0.30564594315365,0.73684809030965,-1
-0.296363953500986,-0.927880274597555,1
-0.343795550521463,-0.417029743082821,-1
0.700553726870567,0.93307832442224,1
0.33041781745851,-0.0765414368361235,-1
0.0512851169332862,-0.748695216141641,-1
0.930494392290711,-0.0346354162320495,1
0.829117567278445,0.878830914385617,1
-0.905644448008388,-0.904490127693862,1
0.858187238220125,-0.119081252254546,1
0.0898663010448217,-0.251193360425532,-1
0.855933436192572,0.124292508233339,1
0.862756916321814,0.464007874950767,1
0.329831484239548,0.296925027854741,-1
-0.502245446201414,-0.618786907289177,-1
0.728107998147607,0.575332715176046,1
0.471515208948404,-0.937445386312902,1
0.0231805215589702,-0.607495636679232,-1
-0.935480571351945,-0.301646587904543,1
0.927586220670491,-0.159097362775356,1
0.0156890293583274,0.820378350559622,1
0.941996057517827,0.16777132358402,1
-0.0207951525226235,-0.0455528073944151,-1
0.37758569791913,-0.94312569219619,1
-0.93427359405905,-0.236901435535401,1
-0.480104716029018,0.912602475378662,1
0.491296631284058,0.951494067441672,1
-0.744894369505346,-0.0137303452938795,-1
-0.200413125101477,0.836256503127515,1
-0.36848663026467,0.750570674892515,1
-0.546024919953197,-0.644585713278502,1
0.512752344831824,-0.847260451875627,1
0.58659739792347,0.0753118647262454,-1
-0.860306178685278,-0.735642403829843,1
-0.0737570822238922,-0.976645807269961,1
-0.778288385365158,0.0987437698058784,-1
0.106167134828866,-0.695951006840914,-1
-0.702776172198355,-0.469604905229062,1
-0.872673255391419,-0.928137049544603,1
-0.997434261720628,-0.506887295749038,1
0.0032299174927175,-0.351568431593478,-1
0.166528770234436,0.605625925585628,-1
0.159647268708795,-0.642042277380824,-1
-0.751803869847208,0.725398846901953,1
0.266228195279837,-0.854341380298138,1
0.654593665152788,-0.863756767008454,1
-0.829597977921367,0.519891391508281,1
0.998610247857869,-0.723997221328318,1
0.885314227081835,-0.0277062868699431,1
0.23157489253208,0.942992179654539,1
0.778830805793405,-0.957242057193071,1
0.111912179272622,0.224595644976944,-1
-0.693832540884614,0.32990286918357,-1
-0.258991230744869,0.129628360271454,-1
0.182099476456642,-0.635761620476842,-1
-0.745262447278947,0.124255419708788,-1
0.406773418188095,0.489971095696092,-1
-0.592327212914824,-0.431500917766243,-1
-0.197738676797599,0.231986675411463,-1
0.631253146566451,-0.912605381570756,1
-0.987193488981575,-0.781142285559326,1
0.518322514370084,0.389737958554178,-1
0.846763311419636,-0.830842264927924,1
0.936646571848541,-0.323751233983785,1
0.288523911032826,0.443875046912581,-1
-0.776165815535933,0.752437176648527,1
-0.097995484713465,-0.624398051761091,-1
0.292027233168483,-0.0599314346909523,-1
-0.636767989490181,-0.555736148264259,1
-0.689386130776256,-0.8808404346928,1
-0.3185546672903,-0.882039183285087,1
0.289594878442585,-0.711315556429327,-1
-0.147149846423417,-0.688061628025025,-1
-0.612434658687562,0.0436909180134535,-1
-0.426164185628295,-0.998955732677132,1
0.968677431344986,-0.847394877579063,1
0.068524909671396,0.390885992441326,-1
-0.294411095324904,-0.330146433319896,-1
0.966431368608028,0.533554777503014,1
0.810016287025064,-0.754850508645177,1
-0.766818303149194,0.0722877942025661,-1
0.268409970682114,0.904304951429367,1
-0.546182235237211,0.811425575986505,1
0.858493958599865,0.0257638599723577,1
0.311404898762703,0.939032568130642,1
0.980529896449298,0.0507359788753092,1
-0.651697382796556,0.891659573186189,1
0.662002269178629,0.283873580861837,-1
-0.512547711376101,0.272352932952344,-1
0.902092976029962,0.123521885368973,1
0.430230877827853,0.137757023330778,-1
0.732365156989545,0.0492400545626879,-1
-0.587586691137403,0.246198814827949,-1
-0.873138439375907,0.991224464029074,1
-0.843578901141882,-0.737345337867737,1
-0.529196607880294,-0.706937247887254,1
0.396219430491328,-0.866704114712775,1
-0.48855307046324,0.253559208475053,-1
0.0629613432101905,0.312797808088362,-1
0.481386398896575,0.619196529034525,-1
-0.106664229184389,0.60618143947795,-1
0.593698960728943,0.294842927251011,-1
-0.489151232410222,-0.194107710849494,-1
0.58805115846917,0.225150761194527,-1
-0.723368589766324,-0.938728564418852,1
0.0767458467744291,0.340169929433614,-1
0.922244353685528,-0.890955235809088,1
0.411273947916925,0.9956209002994,1
0.442725658882409,0.620613975450397,-1
-0.141442975960672,0.842132676392794,1
0.701295816339552,-0.590028241276741,1
-0.774137055035681,-0.357319204136729,1
0.110273206606507,0.0886616706848145,-1
0.712753270752728,0.815469280816615,1
0.848294454161078,-0.192050325684249,1
-0.000335259828716516,-0.774651391897351,-1
0.883930408395827,0.221082773990929,1
-0.964492586906999,-0.120657300576568,1
0.242653693072498,-0.746710768900812,-1
-0.366942569613457,-0.127437737304717,-1
0.132303761318326,0.675410341471434,-1
-0.0149363912642002,-0.984860941302031,1
0.375437514390796,0.611151792574674,-1
0.102622655685991,-0.256837998982519,-1
0.220965382177383,-0.0427048518322408,-1
-0.758978199679404,0.251453501172364,1
0.289861206430942,0.737954948563129,-1
0.867017399519682,0.686465153936297,1
-0.849606474395841,0.46291231457144,1
0.668178639374673,-0.329152823425829,-1
-0.791881621815264,-0.0692884889431298,-1
0.766390139237046,-0.738573609851301,1
-0.449881411157548,0.449090543203056,-1
-0.0552591132000089,0.61803603451699,-1
-0.300581376068294,-0.898516962770373,1
0.791456072591245,0.739517237525433,1
-0.331702153664082,0.0505549777299166,-1
-0.284460924100131,-0.784160054288805,1
-0.971398988272995,0.965392517857254,1
-0.383414764422923,-0.150402701925486,-1
0.0930766803212464,-0.136242740321904,-1
-0.484992199577391,-0.693542464636266,1
-0.0911368113011122,0.111458680592477,-1
0.640734108630568,0.0109108812175691,-1
-0.786786791868508,0.995686135720462,1
-0.0515927071683109,-0.785071254242212,-1
0.77028147643432,-0.830577015411109,1
0.341000293847173,0.442796570714563,-1
0.347314856480807,-0.0272410428151488,-1
0.411138751078397,-0.211804563179612,-1
0.881163963582367,0.621553662233055,1
-0.019984049256891,-0.885136718396097,1
-0.18065399909392,-0.818107281811535,1
-0.301352464128286,0.315542148891836,-1
-0.0621635136194527,0.633144875988364,-1
-0.972158974036574,-0.976764212362468,1
-0.394824030809104,0.78707272419706,1
-0.384657074231654,0.927924767602235,1
-0.715075602289289,-0.0907215401530266,-1
-0.983292389661074,0.163105941843241,1
-0.228938603773713,0.991757976822555,1
-0.838838628958911,-0.982362735550851,1
0.432191176805645,0.538787217345089,-1
0.826649620663375,0.149143319111317,1
-0.50134694064036,0.0929763070307672,-1
-0.481237126514316,-0.242805966641754,-1
0.829853735398501,-0.736756217200309,1
0.196283624973148,0.819749290589243,1
0.839865325950086,0.605285844299942,1
0.419110097922385,-0.277921041473746,-1
0.5742282201536,0.986546451691538,1
0.217935331631452,0.574477501679212,-1
0.377162058372051,0.739209653344005,1
0.270100976340473,-0.818794936873019,1
-0.283559604082257,-0.19686151528731,-1
-0.499529251363128,-0.510854168795049,-1
0.399615474510938,0.297724339179695,-1
-0.0116690476424992,-0.38350648060441,-1
-0.375843486748636,-0.443063847254962,-1
0.256258936598897,-0.146525675896555,-1
-0.577306594699621,0.278768803924322,-1
-0.802975059952587,0.524973967112601,1
-0.75177465705201,-0.0752249592915177,-1
0.262641904409975,-0.199100588914007,-1
0.514562600292265,0.125503373797983,-1
-0.923358989413828,-0.355585938785225,1
0.901632798835635,0.0871480740606785,1
0.319758597295731,-0.49914447683841,-1
-0.0329829258844256,-0.983257952146232,1
-0.983544419053942,-0.892506393603981,1
0.0755979502573609,0.0997413485310972,-1
0.00780691392719746,0.459017626475543,-1
0.258293369784951,-0.165438021533191,-1
0.197196133434772,0.541413828730583,-1
0.780700021889061,0.778979188296944,1
0.223395280539989,-0.755871069617569,-1
-0.692185271065682,0.298735632561147,-1
-0.974223708733916,0.95368578704074,1
0.803041335660964,-0.838383913505822,1
0.30330060981214,0.123595078475773,-1
-0.460301536135375,-0.597177237737924,-1
-0.891841288190335,-0.0826723310165107,1
-0.915287944022566,-0.0502976109273732,1
-0.544792474713176,0.185462183319032,-1
-0.559195958543569,0.0467953043989837,-1
-0.705236737150699,-0.59634919045493,1
-0.853796546347439,-0.133998558390886,1
0.912461706437171,0.45798866590485,1
-0.586133883334696,0.565770268905908,1
0.0629589511081576,0.242128890007734,-1
-0.555205885786563,0.481446754653007,-1
0.883936762344092,0.79696564655751,1
0.253782865591347,-0.992543171625584,1
-0.721308874431998,0.535034097265452,1
0.937423129566014,-0.208268814720213,1
0.652054216712713,-0.663795989472419,1
0.960055436939001,0.762132319621742,1
-0.888201132882386,0.809238899499178,1
-0.0040348987095058,-0.0551022910512984,-1
0.86044315667823,-0.890689162537456,1
-0.409845934249461,0.927982569672167,1
0.0899791410192847,0.444197334349155,-1
0.452075411099941,-0.341671233531088,-1
0.191498684696853,-0.445712998509407,-1
0.380010974127799,0.807157886680216,1
0.509080736897886,0.578193243592978,-1
-0.872119906824082,0.641467556357384,1
0.817495223600417,0.523329699411988,1
-0.244383653160185,0.140911253169179,-1
-0.679659868590534,-0.535326521378011,1
0.693670058157295,-0.512072722893208,1
-0.983935273252428,-0.819044203497469,1
-0.655896852724254,0.180351913440973,-1
-0.426780319772661,-0.0851632873527706,-1
-0.586130083072931,-0.484375638887286,-1
0.904202508274466,-0.0199741227552295,1
0.0160750257782638,-0.341284289490432,-1
0.364833355881274,0.625407532788813,-1
-0.37643536971882,-0.145585759077221,-1
-0.117705055046827,0.0483193444088101,-1
0.500704476609826,0.973065939731896,1
0.924551450647414,-0.0754816350527108,1
0.687924223951995,-0.45461186952889,1
-0.989668302237988,-0.478658034000546,1
0.166658870875835,0.579540824983269,-1
-0.225499225314707,-0.238974169827998,-1
0.132413771469146,-0.696843837853521,-1
-0.540537946857512,-0.789504838641733,1
-0.454917000606656,-0.944966982118785,1
-0.402965100947767,-0.516574319917709,-1
-0.781127565074712,-0.696422225795686,1
0.17739785509184,0.837344539817423,1
-0.481196261011064,-0.0878234738484025,-1
0.779017854016274,-0.927610878366977,1
-0.332767196930945,0.689837202895433,-1
-0.369071640539914,-0.249679549131542,-1
0.405578075442463,-0.458277897909284,-1
-0.0264282138086855,-0.711647313088179,-1
-0.376903273630887,-0.741780826356262,1
0.372630014549941,-0.615872744470835,-1
0.66755347000435,0.783141861669719,1
-0.810991355683655,0.483614835422486,1
0.0982158244587481,-0.255021777935326,-1
-0.960798434447497,0.960402935743332,1
-0.335587280802429,0.99667429132387,1
0.648659966886044,-0.330506534315646,-1
0.55437783524394,-0.698521861340851,1
0.289293270092458,-0.829601217061281,1
-0.741260537412018,0.372925292234868,1
-0.334873488172889,-0.874592004343867,1
0.0721394512802362,-0.484908637125045,-1
0.0448367334902287,-0.665014494210482,-1
-0.431722028180957,-0.128121869638562,-1
-0.625795569736511,-0.259296197909862,-1
-0.671886903233826,-0.216085831169039,-1
0.739727387670428,-0.0169114945456386,-1
0.493268464691937,0.64142884220928,1
-0.953707702457905,0.158214990980923,1
-0.220285148359835,-0.0441297730430961,-1
0.179483855608851,0.843008929863572,1
0.648445256520063,-0.0267676585353911,-1
-0.0227197241038084,-0.93363669142127,1
0.0448760404251516,-0.390883531887084,-1
-0.282604435458779,-0.336305009201169,-1
0.833268946036696,0.406890937127173,1
0.966850032098591,0.165503696538508,1
0.727680024690926,-0.665868048090488,1
-0.713974182028323,-0.229225896764547,-1
-0.520828912500292,0.397072709165514,-1
-0.540349246468395,-0.472632442135364,-1
-0.288294246420264,0.0132321203127503,-1
-0.193947456777096,0.421156084630638,-1
0.274749820120633,0.123872546944767,-1
0.218212668783963,0.35833027632907,-1
0.0216306261718273,-0.311905430629849,-1
0.469162588473409,-0.043124470859766,-1
-0.917217458132654,0.673899726010859,1
-0.797764752060175,0.707582507282495,1
-0.853099801111966,0.0243895864114165,1
-0.558226952794939,0.74080376047641,1
0.00821319501847029,-0.80724706267938,1
-0.875090029090643,-0.338552741333842,1
-0.943369015585631,-0.191366231068969,1
0.311614895705134,0.263880525249988,-1
0.675920212641358,0.396978373639286,-1
0.0440394524484873,-0.154642372392118,-1
-0.198123230133206,-0.972268790006638,1
-0.136938434559852,0.0746296984143555,-1
-0.889119328465313,-0.359603849705309,1
-0.278381031937897,-0.627796933054924,-1
-0.974760893732309,-0.630874016322196,1
0.449694932438433,0.267331921029836,-1
-0.617905315477401,0.412667527794838,-1
-0.282400397583842,0.0845695887692273,-1
0.639366952702403,-0.415576952509582,-1
-0.972901764325798,-0.21816634433344,1
0.690068851690739,0.313663866370916,-1
-0.849925071001053,-0.575289122760296,1
-0.108876549638808,-0.982291796710342,1
